timestamp,cone_type,rel_x_sensor,rel_y_sensor,confidence,label
7.9,left,-7.52,2.875,0.88,real
7.9,left,-14.639,1.286,0.8,real
7.9,left,-21.899,-1.396,0.84,real
7.9,right,-2.031,-3.201,0.86,real
7.9,right,-7.632,-4.292,0.92,real
7.9,right,-13.752,-5.717,0.93,real
7.9,right,-19.423,-7.852,0.86,real
8.0,left,-0.568,3.613,0.92,real
8.0,left,-7.258,2.77,0.87,real
8.0,left,-14.446,1.483,0.9,real
8.0,left,-21.066,-1.078,0.94,real
8.0,right,-1.9,-3.417,0.87,real
8.0,right,-7.733,-4.284,0.79,real
8.0,right,-13.102,-5.614,0.93,real
8.0,right,-19.202,-7.673,0.92,real
8.1,left,-0.098,3.441,0.76,real
8.1,left,-6.991,3.323,0.84,real
8.1,left,-13.747,1.552,0.91,real
8.1,left,-20.983,-1.095,0.78,real
8.1,right,-1.572,-3.382,0.94,real
8.1,right,-7.269,-3.939,0.92,real
8.1,right,-12.662,-5.483,0.82,real
8.1,right,-18.83,-7.737,0.99,real
8.2,left,-6.696,2.757,0.89,real
8.2,left,-13.391,1.713,0.87,real
8.2,left,-20.81,-0.806,0.97,real
8.2,right,-1.195,-3.658,0.94,real
8.2,right,-6.74,-4.03,0.8,real
8.2,right,-12.574,-5.066,0.77,real
8.2,right,-18.563,-7.363,0.91,real
8.3,left,-6.359,2.695,0.99,real
8.3,left,-13.236,2.027,0.86,real
8.3,left,-20.637,-0.746,0.89,real
8.3,right,-0.864,-3.587,0.96,real
8.3,right,-6.564,-3.997,0.9,real
8.3,right,-12.503,-5.486,0.92,real
8.3,right,-18.56,-7.1,0.87,real
8.4,left,-5.79,3.121,0.89,real
8.4,left,-12.847,2.021,0.86,real
8.4,left,-20.189,-0.359,0.81,real
8.4,right,-0.63,-3.374,0.95,real
8.4,right,-6.034,-3.914,0.98,real
8.4,right,-11.989,-5.31,0.89,real
8.4,right,-17.826,-7.296,0.86,real
8.5,left,-5.377,3.285,0.89,real
8.5,left,-12.44,1.651,0.87,real
8.5,left,-19.801,-0.285,0.82,real
8.5,right,-0.333,-3.229,0.8,real
8.5,right,-6.113,-4.02,0.84,real
8.5,right,-11.544,-5.52,0.85,real
8.5,right,-17.911,-6.701,0.9,real
8.6,left,-5.418,3.317,0.86,real
8.6,left,-12.366,2.142,0.86,real
8.6,left,-19.478,-0.02,0.84,real
8.6,right,-5.498,-3.773,0.89,real
8.6,right,-11.445,-5.084,0.76,real
8.6,right,-17.423,-6.733,0.8,real
8.7,left,-4.548,3.327,0.8,real
8.7,left,-11.518,1.922,0.91,real
8.7,left,-18.623,-0.182,0.93,real
8.7,right,-5.098,-3.821,0.88,real
8.7,right,-11.094,-4.649,0.82,real
8.7,right,-16.585,-6.385,0.83,real
8.8,left,-4.469,3.389,0.9,real
8.8,left,-11.186,2.273,0.92,real
8.8,left,-18.74,0.465,0.96,real
8.8,right,-4.769,-3.842,0.93,real
8.8,right,-10.758,-4.523,0.96,real
8.8,right,-16.765,-6.658,0.86,real
8.9,left,-3.906,3.586,0.92,real
8.9,left,-11.024,2.264,0.8,real
8.9,left,-18.244,0.477,0.88,real
8.9,right,-4.661,-3.795,0.78,real
8.9,right,-10.184,-4.683,0.87,real
8.9,right,-16.079,-6.534,0.87,real
9.0,left,-3.219,3.32,0.96,real
9.0,left,-10.528,2.5,0.87,real
9.0,left,-17.913,0.476,0.91,real
9.0,right,-4.102,-3.787,0.89,real
9.0,right,-9.865,-4.85,0.84,real
9.0,right,-15.779,-6.244,0.84,real
9.0,right,-21.96,-8.741,0.88,real
9.1,left,-2.785,3.111,0.81,real
9.1,left,-10.248,2.369,0.79,real
9.1,left,-17.268,0.772,0.79,real
9.1,right,-3.616,-3.493,0.89,real
9.1,right,-9.569,-4.593,0.87,real
9.1,right,-15.453,-6.414,0.86,real
9.1,right,-21.565,-8.51,0.89,real
9.2,left,-2.477,3.188,0.99,real
9.2,left,-9.914,2.289,0.99,real
9.2,left,-17.062,0.713,0.86,real
9.2,right,-3.539,-3.25,0.99,real
9.2,right,-9.505,-4.495,0.78,real
9.2,right,-15.48,-6.097,0.88,real
9.2,right,-21.43,-8.049,0.91,real
9.3,left,-2.046,3.537,0.72,real
9.3,left,-9.299,2.517,0.83,real
9.3,left,-17.091,0.857,0.84,real
9.3,right,-2.778,-3.217,0.79,real
9.3,right,-9.123,-4.432,0.86,real
9.3,right,-14.961,-5.679,0.82,real
9.3,right,-20.857,-7.827,0.94,real
9.4,left,-1.803,3.352,0.9,real
9.4,left,-9.04,2.425,0.78,real
9.4,left,-16.147,1.067,0.95,real
9.4,right,-2.479,-3.587,0.87,real
9.4,right,-8.58,-4.481,0.88,real
9.4,right,-14.61,-6.124,0.99,real
9.4,right,-20.877,-7.843,0.82,real
9.5,left,-1.477,3.642,0.86,real
9.5,left,-8.654,2.824,0.8,real
9.5,left,-15.907,1.204,0.88,real
9.5,right,-2.356,-3.456,0.91,real
9.5,right,-8.46,-3.811,0.87,real
9.5,right,-14.175,-5.466,0.86,real
9.5,right,-20.207,-7.789,0.91,real
9.6,left,-0.781,3.538,0.82,real
9.6,left,-8.155,3.228,0.81,real
9.6,left,-15.526,1.226,0.88,real
9.6,right,-1.992,-3.763,0.91,real
9.6,right,-7.758,-4.209,0.8,real
9.6,right,-13.976,-5.594,0.96,real
9.6,right,-20.244,-7.071,0.89,real
9.7,left,-0.477,3.33,0.93,real
9.7,left,-7.891,3.026,0.89,real
9.7,left,-14.925,1.759,0.96,real
9.7,right,-1.57,-3.398,0.83,real
9.7,right,-7.643,-4.169,0.85,real
9.7,right,-13.788,-5.21,0.94,real
9.7,right,-19.577,-7.295,0.79,real
9.8,left,-0.224,3.348,0.86,real
9.8,left,-7.449,2.85,0.93,real
9.8,left,-14.999,1.853,0.78,real
9.8,left,-22.096,-0.618,0.9,real
9.8,right,-1.499,-3.217,0.84,real
9.8,right,-7.109,-4.134,0.86,real
9.8,right,-13.188,-5.405,0.96,real
9.8,right,-19.456,-7.105,0.93,real
9.9,left,-6.994,2.99,0.79,real
9.9,left,-14.313,1.91,0.79,real
9.9,left,-21.503,-0.486,0.97,real
9.9,right,-1.2,-3.438,0.89,real
9.9,right,-6.629,-3.847,0.9,real
9.9,right,-12.772,-5.319,0.85,real
9.9,right,-18.981,-7.109,0.87,real
10.0,left,-6.609,3.146,0.9,real
10.0,left,-13.818,1.764,0.84,real
10.0,left,-21.116,-0.071,0.94,real
10.0,right,-0.428,-3.221,0.92,real
10.0,right,-6.65,-3.591,0.91,real
10.0,right,-12.469,-4.849,0.86,real
10.0,right,-19.007,-7.366,0.86,real
10.1,left,-6.375,3.521,0.87,real
10.1,left,-13.523,2.005,0.88,real
10.1,left,-20.568,-0.32,0.9,real
10.1,right,-0.102,-3.209,0.91,real
10.1,right,-6.297,-3.804,0.93,real
10.1,right,-12.441,-4.841,0.94,real
10.1,right,-18.626,-6.666,0.83,real
10.1,right,-5.286,4.302,0.4,ghost
10.2,left,-5.663,2.766,0.76,real
10.2,left,-13.405,2.024,0.88,real
10.2,left,-20.411,0.262,0.87,real
10.2,right,-5.666,-3.73,0.82,real
10.2,right,-12.197,-4.983,0.89,real
10.2,right,-18.279,-6.681,0.93,real
10.3,left,-5.2,3.022,0.81,real
10.3,left,-12.594,2.267,0.97,real
10.3,left,-20.056,0.101,0.9,real
10.3,right,-5.309,-4.027,0.98,real
10.3,right,-11.634,-4.81,0.93,real
10.3,right,-17.722,-6.475,0.85,real
10.4,left,-5.136,2.911,0.86,real
10.4,left,-12.531,2.21,0.95,real
10.4,left,-19.675,0.337,0.83,real
10.4,right,-5.236,-3.693,0.83,real
10.4,right,-11.129,-4.488,0.96,real
10.4,right,-17.413,-6.465,0.92,real
10.5,left,-4.771,3.281,0.97,real
10.5,left,-11.374,2.385,0.9,real
10.5,left,-19.352,0.345,0.88,real
10.5,right,-4.696,-3.553,0.99,real
10.5,right,-11.132,-4.873,0.88,real
10.5,right,-16.972,-6.349,0.88,real
10.6,left,-4.338,3.316,0.78,real
10.6,left,-11.559,2.459,0.85,real
10.6,left,-18.563,0.418,0.9,real
10.6,right,-4.355,-3.905,0.95,real
10.6,right,-10.422,-4.463,0.94,real
10.6,right,-16.686,-6.215,0.92,real
10.7,left,-3.429,3.439,0.79,real
10.7,left,-10.846,2.599,0.75,real
10.7,left,-18.315,0.829,0.8,real
10.7,right,-4.024,-3.629,0.82,real
10.7,right,-10.574,-4.609,0.96,real
10.7,right,-16.315,-6.161,0.93,real
10.8,left,-2.751,3.472,0.99,real
10.8,left,-10.594,2.31,0.98,real
10.8,left,-17.842,0.907,0.83,real
10.8,right,-3.402,-3.899,0.85,real
10.8,right,-9.917,-4.413,0.88,real
10.8,right,-16.074,-6.176,0.93,real
10.9,left,-2.672,3.559,0.79,real
10.9,left,-10.356,2.434,0.92,real
10.9,left,-17.488,1.062,0.85,real
10.9,right,-3.511,-3.672,0.99,real
10.9,right,-9.312,-4.294,0.79,real
10.9,right,-15.415,-5.736,0.86,real
10.9,right,-21.581,-7.546,0.89,real
11.0,left,-2.346,3.606,0.91,real
11.0,left,-9.678,2.798,0.87,real
11.0,left,-16.896,0.886,0.95,real
11.0,right,-2.908,-3.451,0.96,real
11.0,right,-9.058,-4.326,0.77,real
11.0,right,-15.362,-5.733,0.89,real
11.0,right,-21.194,-7.899,0.8,real
11.0,left,-5.086,-3.648,0.33,ghost
11.1,left,-2.225,3.48,0.8,real
11.1,left,-9.386,2.435,0.93,real
11.1,left,-16.838,1.125,0.9,real
11.1,right,-2.191,-3.493,0.85,real
11.1,right,-8.754,-4.189,0.89,real
11.1,right,-14.936,-5.705,0.9,real
11.1,right,-21.09,-7.457,0.9,real
11.2,left,-1.539,3.513,0.78,real
11.2,left,-8.983,2.702,0.93,real
11.2,left,-16.298,1.228,0.8,real
11.2,right,-2.392,-3.7,0.93,real
11.2,right,-8.427,-4.085,0.88,real
11.2,right,-14.299,-5.649,0.96,real
11.2,right,-20.414,-7.333,0.91,real
11.3,left,-1.025,3.354,0.9,real
11.3,left,-8.253,2.891,0.95,real
11.3,left,-16.587,1.563,0.9,real
11.3,right,-1.532,-3.195,0.84,real
11.3,right,-8.26,-4.42,0.97,real
11.3,right,-14.271,-5.149,0.8,real
11.3,right,-20.461,-7.224,0.88,real
11.4,left,-0.526,3.513,0.92,real
11.4,left,-8.306,2.979,0.99,real
11.4,left,-15.44,1.473,0.92,real
11.4,right,-1.57,-3.526,0.92,real
11.4,right,-7.49,-4.183,0.83,real
11.4,right,-13.872,-4.993,0.78,real
11.4,right,-19.94,-6.88,0.94,real
11.4,right,-7.401,-5.909,0.33,ghost
11.5,left,-0.146,3.177,0.85,real
11.5,left,-7.417,3.075,0.93,real
11.5,left,-15.251,1.619,0.9,real
11.5,right,-0.833,-3.542,0.91,real
11.5,right,-7.091,-4.011,0.7,real
11.5,right,-13.406,-5.174,0.94,real
11.5,right,-19.588,-7.02,0.94,real
11.6,left,-7.501,3.085,0.86,real
11.6,left,-14.811,1.917,0.92,real
11.6,left,-22.062,-0.219,0.95,real
11.6,right,-0.628,-3.35,0.9,real
11.6,right,-6.893,-3.759,0.92,real
11.6,right,-13.142,-4.902,0.76,real
11.6,right,-19.32,-6.81,0.89,real
11.7,left,-6.942,3.128,0.91,real
11.7,left,-14.156,2.059,0.81,real
11.7,left,-21.465,-0.13,0.89,real
11.7,right,-0.276,-3.829,0.94,real
11.7,right,-6.431,-3.908,0.99,real
11.7,right,-12.585,-4.921,0.9,real
11.7,right,-18.781,-6.684,0.76,real
11.8,left,-6.271,2.896,0.9,real
11.8,left,-13.952,1.87,0.9,real
11.8,left,-21.318,-0.084,0.87,real
11.8,right,-6.044,-3.738,0.86,real
11.8,right,-12.583,-4.798,0.87,real
11.8,right,-18.51,-6.622,0.93,real
11.9,left,-6.348,3.429,0.79,real
11.9,left,-13.625,2.598,0.89,real
11.9,left,-20.611,0.297,0.86,real
11.9,right,-5.945,-3.678,0.85,real
11.9,right,-12.107,-4.72,0.92,real
11.9,right,-18.416,-6.207,0.99,real
12.0,left,-5.765,3.173,0.6,real
12.0,left,-13.135,2.183,0.85,real
12.0,left,-20.252,0.079,0.74,real
12.0,right,-5.951,-3.958,0.91,real
12.0,right,-12.002,-4.74,0.82,real
12.0,right,-17.991,-5.978,0.92,real
12.1,left,-5.351,3.414,0.73,real
12.1,left,-12.906,2.209,0.97,real
12.1,left,-19.886,0.489,0.86,real
12.1,right,-5.374,-3.686,0.82,real
12.1,right,-11.293,-4.533,0.88,real
12.1,right,-17.456,-6.276,0.88,real
12.2,left,-4.703,3.291,0.92,real
12.2,left,-12.124,2.739,0.91,real
12.2,left,-19.418,0.281,0.89,real
12.2,right,-4.89,-3.526,0.96,real
12.2,right,-10.616,-4.703,0.86,real
12.2,right,-17.246,-5.967,0.93,real
12.3,left,-4.363,3.109,0.99,real
12.3,left,-11.902,2.869,0.85,real
12.3,left,-19.048,0.379,0.86,real
12.3,right,-4.523,-3.513,0.9,real
12.3,right,-10.769,-4.53,0.93,real
12.3,right,-16.674,-5.828,0.86,real
12.4,left,-3.406,3.827,0.99,real
12.4,left,-11.402,2.516,0.75,real
12.4,left,-18.48,0.656,0.87,real
12.4,right,-3.466,-3.453,0.95,real
12.4,right,-10.383,-4.428,0.99,real
12.4,right,-16.526,-6.127,0.97,real
12.5,left,-3.557,3.255,0.83,real
12.5,left,-10.916,2.446,0.93,real
12.5,left,-18.365,0.9,0.88,real
12.5,right,-3.248,-3.789,0.99,real
12.5,right,-9.701,-4.146,0.88,real
12.5,right,-15.89,-5.667,0.74,real
12.5,right,-21.918,-7.503,0.79,real
12.6,left,-3.285,3.269,0.86,real
12.6,left,-10.652,2.588,0.87,real
12.6,left,-17.975,0.878,0.87,real
12.6,right,-2.857,-3.639,0.86,real
12.6,right,-9.186,-4.118,0.86,real
12.6,right,-15.603,-5.685,0.87,real
12.6,right,-21.594,-7.448,0.92,real
12.7,left,-2.612,3.537,0.77,real
12.7,left,-10.054,2.865,0.87,real
12.7,left,-17.602,0.928,0.91,real
12.7,right,-2.751,-3.468,0.83,real
12.7,right,-9.155,-4.121,0.98,real
12.7,right,-15.127,-5.408,0.92,real
12.7,right,-21.17,-7.351,0.91,real
12.8,left,-2.039,3.29,0.78,real
12.8,left,-9.659,2.602,0.93,real
12.8,left,-17.201,0.924,0.83,real
12.8,right,-2.45,-3.522,0.96,real
12.8,right,-8.647,-4.275,0.99,real
12.8,right,-14.963,-5.339,0.85,real
12.8,right,-20.665,-7.415,0.97,real
12.9,left,-1.624,3.292,0.77,real
12.9,left,-9.015,2.746,0.93,real
12.9,left,-16.479,1.231,0.83,real
12.9,right,-2.26,-3.709,0.86,real
12.9,right,-8.034,-4.339,0.81,real
12.9,right,-14.362,-5.053,0.97,real
12.9,right,-20.633,-7.331,0.99,real
13.0,left,-1.265,3.569,0.69,real
13.0,left,-9.025,3.484,0.97,real
13.0,left,-15.97,1.736,0.87,real
13.0,right,-1.924,-3.57,0.87,real
13.0,right,-7.717,-4.14,0.85,real
13.0,right,-14.223,-4.829,0.92,real
13.0,right,-20.117,-6.708,0.81,real
13.1,left,-0.768,3.345,0.95,real
13.1,left,-8.366,3.399,0.96,real
13.1,left,-15.679,1.48,0.91,real
13.1,right,-0.978,-3.467,0.82,real
13.1,right,-7.562,-3.726,0.89,real
13.1,right,-13.856,-5.122,0.94,real
13.1,right,-19.886,-6.802,0.86,real
13.2,left,-0.292,3.377,0.88,real
13.2,left,-7.504,2.999,0.87,real
13.2,left,-15.422,1.843,0.86,real
13.2,right,-0.954,-3.47,0.85,real
13.2,right,-7.146,-3.852,0.95,real
13.2,right,-13.304,-5.063,0.83,real
13.2,right,-19.099,-6.818,0.9,real
13.3,left,-7.589,3.096,0.76,real
13.3,left,-15.157,2.052,0.84,real
13.3,right,-0.347,-3.414,0.96,real
13.3,right,-6.923,-4.142,0.89,real
13.3,right,-12.924,-5.03,0.99,real
13.3,right,-19.024,-6.444,0.73,real
13.4,left,-7.147,3.178,0.99,real
13.4,left,-14.25,1.911,0.89,real
13.4,left,-21.685,0.022,0.95,real
13.4,right,-6.463,-4.161,0.82,real
13.4,right,-12.484,-5.023,0.99,real
13.4,right,-18.579,-6.161,0.86,real
13.5,left,-6.776,3.592,0.8,real
13.5,left,-14.239,2.201,0.86,real
13.5,left,-21.11,0.027,0.89,real
13.5,right,-5.971,-3.491,0.99,real
13.5,right,-12.21,-4.596,0.8,real
13.5,right,-18.345,-6.321,0.9,real
13.6,left,-6.02,3.333,0.82,real
13.6,left,-13.528,1.973,0.88,real
13.6,left,-21.024,0.284,0.76,real
13.6,right,-5.455,-3.806,0.78,real
13.6,right,-11.784,-4.76,0.82,real
13.6,right,-17.685,-5.997,0.87,real
13.6,right,-2.186,2.25,0.33,ghost
13.7,left,-5.809,3.347,0.74,real
13.7,left,-13.186,2.081,0.89,real
13.7,left,-20.02,0.162,0.76,real
13.7,right,-4.916,-3.564,0.83,real
13.7,right,-11.156,-4.238,0.68,real
13.7,right,-17.447,-6.264,0.87,real
13.8,left,-5.32,3.396,0.86,real
13.8,left,-12.767,2.391,0.76,real
13.8,left,-19.917,0.183,0.82,real
13.8,right,-4.39,-3.671,0.96,real
13.8,right,-10.72,-4.546,0.91,real
13.8,right,-17.178,-6.063,0.92,real
13.9,left,-4.565,3.394,0.82,real
13.9,left,-12.496,2.258,0.88,real
13.9,left,-19.411,0.499,0.82,real
13.9,right,-4.335,-3.807,0.93,real
13.9,right,-10.48,-4.6,0.81,real
13.9,right,-16.768,-5.828,0.94,real
14.0,left,-4.275,3.467,0.92,real
14.0,left,-12.253,2.31,0.91,real
14.0,left,-19.235,0.861,0.93,real
14.0,right,-4.117,-3.52,0.84,real
14.0,right,-10.516,-4.409,0.8,real
14.0,right,-16.248,-5.66,0.88,real
14.0,right,-21.961,-7.655,0.99,real
14.1,left,-3.99,3.591,0.88,real
14.1,left,-11.409,2.697,0.81,real
14.1,left,-18.338,0.523,0.87,real
14.1,right,-3.591,-3.66,0.94,real
14.1,right,-10.024,-4.319,0.9,real
14.1,right,-15.842,-5.524,0.79,real
14.1,right,-21.608,-7.833,0.86,real
14.2,left,-3.609,3.5,0.86,real
14.2,left,-11.119,2.714,0.85,real
14.2,left,-18.579,1.045,0.84,real
14.2,right,-3.615,-3.2,0.8,real
14.2,right,-9.799,-4.168,0.91,real
14.2,right,-15.944,-5.404,0.84,real
14.2,right,-21.312,-7.402,0.84,real
14.3,left,-2.997,3.488,0.81,real
14.3,left,-10.81,2.292,0.91,real
14.3,left,-17.865,0.807,0.99,real
14.3,right,-2.944,-3.426,0.79,real
14.3,right,-9.359,-4.215,0.82,real
14.3,right,-15.268,-5.236,0.86,real
14.3,right,-21.026,-7.505,0.84,real
14.4,left,-2.538,3.523,0.83,real
14.4,left,-10.103,2.779,0.9,real
14.4,left,-17.374,1.163,0.85,real
14.4,right,-2.438,-3.603,0.89,real
14.4,right,-8.808,-4.105,0.96,real
14.4,right,-14.881,-5.601,0.87,real
14.4,right,-20.546,-7.019,0.88,real
14.5,left,-2.202,3.452,0.81,real
14.5,left,-9.398,2.647,0.79,real
14.5,left,-17.068,1.196,0.77,real
14.5,right,-1.958,-3.644,0.91,real
14.5,right,-8.366,-4.602,0.86,real
14.5,right,-14.606,-5.328,0.91,real
14.5,right,-20.269,-7.045,0.9,real
14.6,left,-1.619,3.226,0.95,real
14.6,left,-9.644,2.746,0.86,real
14.6,left,-16.5,1.49,0.94,real
14.6,right,-1.317,-3.265,0.99,real
14.6,right,-8.093,-4.088,0.94,real
14.6,right,-14.169,-5.111,0.78,real
14.6,right,-19.983,-6.958,0.78,real
14.7,left,-1.536,3.306,0.99,real
14.7,left,-9.024,2.805,0.94,real
14.7,left,-15.894,1.651,0.86,real
14.7,right,-1.085,-3.388,0.93,real
14.7,right,-7.787,-4.012,0.98,real
14.7,right,-13.232,-5.33,0.99,real
14.7,right,-19.518,-6.87,0.93,real
14.8,left,-0.923,3.571,0.78,real
14.8,left,-8.457,3.197,0.7,real
14.8,left,-15.54,1.66,0.82,real
14.8,right,-0.515,-3.465,0.97,real
14.8,right,-7.274,-3.917,0.94,real
14.8,right,-13.179,-4.807,0.93,real
14.8,right,-18.808,-6.684,0.88,real
14.9,left,-0.635,3.207,0.96,real
14.9,left,-7.701,2.829,0.92,real
14.9,left,-15.335,1.206,0.93,real
14.9,right,-0.436,-3.388,0.82,real
14.9,right,-6.75,-4.068,0.9,real
14.9,right,-12.685,-5.002,0.82,real
14.9,right,-18.782,-6.644,0.86,real
15.0,left,0.069,3.503,0.88,real
15.0,left,-7.76,2.935,0.84,real
15.0,left,-14.774,1.903,0.88,real
15.0,left,-21.541,0.071,0.86,real
15.0,right,-0.046,-3.534,0.96,real
15.0,right,-6.105,-3.735,0.78,real
15.0,right,-12.528,-4.778,0.85,real
15.0,right,-18.257,-6.253,0.81,real
15.1,left,-7.399,3.172,0.96,real
15.1,left,-14.431,1.93,0.9,real
15.1,left,-21.418,-0.117,0.77,real
15.1,right,-6.138,-3.941,0.94,real
15.1,right,-12.48,-4.561,0.93,real
15.1,right,-17.929,-5.981,0.94,real
15.2,left,-6.792,3.035,0.8,real
15.2,left,-14.043,2.165,0.78,real
15.2,left,-20.537,-0.179,0.94,real
15.2,right,-5.494,-3.738,0.99,real
15.2,right,-11.572,-4.425,0.89,real
15.2,right,-17.593,-6.093,0.78,real
15.3,left,-6.098,3.388,0.94,real
15.3,left,-13.742,2.204,0.73,real
15.3,left,-20.828,-0.167,0.82,real
15.3,right,-5.087,-4.172,0.96,real
15.3,right,-11.283,-4.687,0.93,real
15.3,right,-17.023,-5.748,0.85,real
15.4,left,-6.063,3.342,0.72,real
15.4,left,-13.07,2.237,0.84,real
15.4,left,-19.971,0.381,0.97,real
15.4,right,-5.02,-3.651,0.96,real
15.4,right,-10.875,-4.436,0.82,real
15.4,right,-16.861,-6.033,0.79,real
15.5,left,-5.385,3.538,0.94,real
15.5,left,-12.799,2.357,0.95,real
15.5,left,-19.387,0.4,0.88,real
15.5,right,-4.53,-3.864,0.92,real
15.5,right,-10.826,-4.499,0.93,real
15.5,right,-16.354,-6.158,0.86,real
15.5,right,-21.495,-7.793,0.86,real
15.6,left,-5.206,3.095,0.87,real
15.6,left,-11.926,2.326,0.79,real
15.6,left,-19.259,0.173,0.9,real
15.6,right,-3.831,-3.414,0.74,real
15.6,right,-9.808,-4.645,0.94,real
15.6,right,-15.951,-5.68,0.88,real
15.6,right,-21.265,-7.902,0.91,real
15.7,left,-4.119,3.104,0.82,real
15.7,left,-11.67,2.636,0.79,real
15.7,left,-18.742,0.536,0.7,real
15.7,right,-3.546,-3.708,0.86,real
15.7,right,-9.656,-4.386,0.95,real
15.7,right,-15.457,-5.737,0.85,real
15.7,right,-20.866,-7.393,0.85,real
15.8,left,-4.01,3.472,0.92,real
15.8,left,-11.548,2.074,0.93,real
15.8,left,-18.191,0.911,0.79,real
15.8,right,-3.197,-3.379,0.98,real
15.8,right,-9.319,-4.339,0.89,real
15.8,right,-15.274,-5.316,0.88,real
15.8,right,-20.453,-7.358,0.89,real
15.9,left,-3.718,3.477,0.92,real
15.9,left,-10.986,2.765,0.99,real
15.9,left,-17.959,0.83,0.88,real
15.9,right,-2.693,-3.387,0.96,real
15.9,right,-8.841,-3.834,0.76,real
15.9,right,-14.765,-5.259,0.99,real
15.9,right,-19.941,-7.074,0.94,real
16.0,left,-3.44,3.595,0.79,real
16.0,left,-10.778,2.666,0.89,real
16.0,left,-17.637,1.041,0.71,real
16.0,right,-2.356,-3.764,0.99,real
16.0,right,-8.569,-4.101,0.98,real
16.0,right,-14.555,-5.361,0.74,real
16.0,right,-19.715,-7.15,0.77,real
16.1,left,-2.65,3.397,0.78,real
16.1,left,-10.391,2.793,0.92,real
16.1,left,-17.283,1.123,0.91,real
16.1,right,-2.302,-3.633,0.79,real
16.1,right,-8.116,-4.07,0.93,real
16.1,right,-13.872,-5.378,0.87,real
16.1,right,-19.432,-6.879,0.8,real
16.2,left,-2.053,3.659,0.79,real
16.2,left,-9.535,2.378,0.95,real
16.2,left,-16.943,1.001,0.87,real
16.2,right,-1.679,-3.533,0.81,real
16.2,right,-7.6,-4.16,0.79,real
16.2,right,-13.718,-5.239,0.93,real
16.2,right,-19.114,-6.639,0.92,real
16.3,left,-1.811,3.193,0.82,real
16.3,left,-9.221,2.984,0.96,real
16.3,left,-16.198,1.393,0.87,real
16.3,right,-1.455,-3.513,0.71,real
16.3,right,-7.318,-3.846,0.99,real
16.3,right,-13.435,-4.938,0.79,real
16.3,right,-18.811,-6.624,0.88,real
16.4,left,-1.457,3.58,0.93,real
16.4,left,-9.101,2.66,0.77,real
16.4,left,-16.371,1.651,0.79,real
16.4,right,-0.874,-3.481,0.91,real
16.4,right,-7.265,-4.067,0.82,real
16.4,right,-12.929,-5.128,0.95,real
16.4,right,-18.506,-6.755,0.93,real
16.5,left,-0.865,3.601,0.84,real
16.5,left,-8.172,3.045,0.84,real
16.5,left,-15.536,1.532,0.88,real
16.5,left,-21.883,-0.836,0.88,real
16.5,right,-0.235,-3.546,0.85,real
16.5,right,-6.599,-3.487,0.82,real
16.5,right,-12.572,-4.783,0.96,real
16.5,right,-18.041,-6.707,0.96,real
16.6,left,-0.221,3.628,0.87,real
16.6,left,-7.992,3.029,0.89,real
16.6,left,-15.008,1.662,0.88,real
16.6,left,-21.309,-0.474,0.75,real
16.6,right,0.175,-3.279,0.85,real
16.6,right,-6.452,-3.81,0.89,real
16.6,right,-11.979,-4.831,0.99,real
16.6,right,-17.542,-6.221,0.8,real
16.7,left,-0.128,3.758,0.88,real
16.7,left,-7.691,3.3,0.85,real
16.7,left,-14.495,1.911,0.87,real
16.7,left,-21.246,-0.818,0.78,real
16.7,right,-5.461,-3.753,0.8,real
16.7,right,-11.686,-4.798,0.85,real
16.7,right,-17.19,-6.217,0.9,real
16.7,right,-22.057,-8.763,0.83,real
16.8,left,-7.223,2.598,0.94,real
16.8,left,-14.014,1.561,0.75,real
16.8,left,-20.599,-0.355,0.83,real
16.8,right,-5.362,-3.702,0.84,real
16.8,right,-11.241,-4.427,0.77,real
16.8,right,-16.638,-6.122,0.95,real
16.8,right,-21.474,-8.021,0.99,real
16.9,left,-6.389,3.101,0.84,real
16.9,left,-13.712,1.868,0.9,real
16.9,left,-20.155,-0.049,0.91,real
16.9,right,-5.237,-3.679,0.85,real
16.9,right,-11.039,-4.873,0.87,real
16.9,right,-16.236,-5.906,0.89,real
16.9,right,-21.414,-8.385,0.9,real
17.0,left,-6.205,3.037,0.96,real
17.0,left,-13.514,1.938,0.93,real
17.0,left,-19.867,-0.205,0.99,real
17.0,right,-4.503,-3.529,0.99,real
17.0,right,-10.649,-4.397,0.83,real
17.0,right,-16.234,-6.02,0.99,real
17.0,right,-20.857,-8.116,0.99,real
17.1,left,-5.856,3.532,0.92,real
17.1,left,-13.1,2.11,0.99,real
17.1,left,-19.296,-0.045,0.84,real
17.1,right,-4.232,-3.57,0.9,real
17.1,right,-10.337,-4.745,0.81,real
17.1,right,-15.686,-5.861,0.91,real
17.1,right,-20.268,-7.852,0.99,real
17.2,left,-5.406,3.096,0.93,real
17.2,left,-12.6,1.99,0.95,real
17.2,left,-18.652,0.209,0.78,real
17.2,right,-3.743,-3.583,0.96,real
17.2,right,-9.909,-4.378,0.99,real
17.2,right,-15.361,-5.537,0.78,real
17.2,right,-19.997,-7.698,0.77,real
17.3,left,-5.032,3.131,0.9,real
17.3,left,-12.36,2.328,0.99,real
17.3,left,-18.48,0.314,0.85,real
17.3,right,-3.22,-3.502,0.86,real
17.3,right,-9.729,-4.283,0.86,real
17.3,right,-14.799,-5.538,0.91,real
